Lead ID,Signup Date,Channel,Campaign,Device,Region,Funnel Stage Reached,Days to Convert,Plan,Deal Value
LD3714,2024-06-23,Paid Search,Google Ads - Brand,Desktop,North America,Customer,65.0,Basic,1221.25
LD5758,2024-10-21,Paid Search,Google Ads - Generic,Mobile,Asia Pacific,SQL,,,
LD6099,2024-10-05,Email Marketing,Promo Blast,Mobile,Asia Pacific,SQL,,,
LD6970,2024-11-12,Referral,Affiliate Program,Mobile,Europe,Lead,,,
LD7202,2024-12-26,Paid Search,Google Ads - Generic,Desktop,North America,MQL,,,
LD6281,2024-10-18,Direct,Direct / Type-in,Mobile,Europe,Customer,20.0,Pro,4541.01
LD4573,2024-08-27,Organic Search,Landing Page SEO,Mobile,North America,SQL,,,
LD5806,2024-10-28,Paid Search,Google Ads - Generic,Desktop,Asia Pacific,Lead,,,
LD6300,2024-10-17,Direct,Direct / Type-in,Mobile,Europe,Lead,,,
LD2991,2024-04-06,Direct,Direct / Type-in,Mobile,Latin America,Lead,,,
LD5121,2024-09-23,Organic Search,Landing Page SEO,Mobile,Europe,SQL,,,
LD5760,2024-10-01,Paid Search,Google Ads - Generic,Desktop,North America,MQL,,,
LD6944,2024-11-26,Referral,Affiliate Program,Mobile,Latin America,Lead,,,
LD6299,2024-10-05,Direct,Direct / Type-in,Desktop,Europe,SQL,,,
LD6924,2024-11-05,Referral,Affiliate Program,Desktop,North America,Lead,,,
LD5972,2024-10-17,Email Marketing,Promo Blast,Desktop,Latin America,Customer,43.0,Basic,1315.82
LD7425,2024-12-13,Email Marketing,Monthly Newsletter,Mobile,Europe,Lead,,,
LD6035,2024-10-13,Email Marketing,Promo Blast,Mobile,North America,MQL,,,
LD4601,2024-08-10,Paid Search,Google Ads - Generic,Mobile,North America,Customer,33.0,Enterprise,10110.89
LD7187,2024-12-16,Organic Search,Blog SEO,Mobile,Europe,Lead,,,
LD7752,2024-12-17,Direct,Direct / Type-in,Desktop,North America,MQL,,,
LD7456,2024-12-25,Email Marketing,Monthly Newsletter,Mobile,Europe,Lead,,,
LD1386,2024-01-16,Referral,Affiliate Program,Desktop,Europe,SQL,,,
LD6915,2024-11-12,Referral,Affiliate Program,Mobile,Europe,MQL,,,
LD7189,2024-12-11,Organic Search,Blog SEO,Desktop,Europe,MQL,,,
LD1537,2024-02-26,Organic Search,Landing Page SEO,Desktop,North America,Lead,,,
LD7323,2024-12-02,Paid Search,Google Ads - Generic,Desktop,Europe,Lead,,,
LD6033,2024-10-19,Email Marketing,Monthly Newsletter,Mobile,North America,Lead,,,
LD5213,2024-09-10,Paid Search,Google Ads - Generic,Desktop,North America,Customer,22.0,Pro,4807.43
LD4508,2024-08-02,Organic Search,Landing Page SEO,Mobile,North America,Lead,,,
LD1202,2024-01-04,Social Media,Instagram Ads,Desktop,Latin America,MQL,,,
LD2333,2024-03-08,Referral,Partner Program,Tablet,Latin America,SQL,,,
LD4503,2024-08-14,Organic Search,Blog SEO,Desktop,North America,Lead,,,
LD3709,2024-06-17,Paid Search,Google Ads - Brand,Mobile,North America,Lead,,,
LD6032,2024-10-06,Email Marketing,Promo Blast,Desktop,Asia Pacific,MQL,,,
LD5663,2024-10-26,Organic Search,Blog SEO,Mobile,North America,Lead,,,
LD5022,2024-09-24,Organic Search,Blog SEO,Mobile,North America,Lead,,,
LD2855,2024-04-17,Email Marketing,Monthly Newsletter,Desktop,Asia Pacific,Lead,,,
LD7059,2024-11-20,Direct,Direct / Type-in,Mobile,Europe,Lead,,,
LD3873,2024-06-08,Email Marketing,Monthly Newsletter,Desktop,Europe,Customer,67.0,Basic,957.17
LD4031,2024-06-12,Direct,Direct / Type-in,Desktop,North America,Lead,,,
LD2206,2024-03-08,Email Marketing,Promo Blast,Mobile,Europe,SQL,,,
LD2646,2024-04-03,Paid Search,Google Ads - Brand,Mobile,Asia Pacific,MQL,,,
LD4418,2024-07-11,Referral,Partner Program,Desktop,Asia Pacific,Customer,17.0,Enterprise,9312.05
LD4477,2024-07-11,Direct,Direct / Type-in,Desktop,North America,Lead,,,
LD3862,2024-06-05,Email Marketing,Promo Blast,Tablet,Europe,Lead,,,
LD2793,2024-04-10,Email Marketing,Promo Blast,Desktop,Europe,Lead,,,
LD6527,2024-11-03,Paid Search,Google Ads - Brand,Desktop,Europe,MQL,,,
LD4798,2024-08-25,Email Marketing,Monthly Newsletter,Desktop,North America,SQL,,,
LD4369,2024-07-28,Email Marketing,Monthly Newsletter,Desktop,Asia Pacific,MQL,,,
LD4368,2024-07-10,Email Marketing,Promo Blast,Tablet,Asia Pacific,MQL,,,
LD4534,2024-08-27,Organic Search,Blog SEO,Mobile,Latin America,SQL,,,
LD6947,2024-11-03,Referral,Affiliate Program,Mobile,North America,MQL,,,
LD6110,2024-10-17,Email Marketing,Promo Blast,Desktop,North America,MQL,,,
LD4450,2024-07-25,Direct,Direct / Type-in,Mobile,North America,SQL,,,
LD1604,2024-02-21,Paid Search,Google Ads - Generic,Desktop,Latin America,Customer,54.0,Enterprise,18380.1
LD4057,2024-07-10,Organic Search,Blog SEO,Mobile,Europe,MQL,,,
LD6972,2024-11-22,Referral,Partner Program,Desktop,North America,MQL,,,
LD1127,2024-01-06,Paid Search,Google Ads - Brand,Desktop,Europe,Lead,,,
LD4877,2024-08-22,Referral,Partner Program,Desktop,North America,Customer,68.0,Enterprise,10450.38
LD3936,2024-06-23,Referral,Partner Program,Desktop,North America,MQL,,,
LD6444,2024-11-07,Organic Search,Landing Page SEO,Desktop,North America,MQL,,,
LD5452,2024-09-07,Referral,Affiliate Program,Mobile,Latin America,MQL,,,
LD4532,2024-08-05,Organic Search,Blog SEO,Desktop,North America,MQL,,,
LD3731,2024-06-03,Social Media,Instagram Ads,Tablet,Europe,Lead,,,
LD1828,2024-02-22,Referral,Affiliate Program,Desktop,Europe,SQL,,,
LD2640,2024-04-17,Paid Search,Google Ads - Generic,Tablet,North America,MQL,,,
LD1985,2024-03-25,Organic Search,Blog SEO,Desktop,Europe,SQL,,,
LD4282,2024-07-20,Email Marketing,Promo Blast,Mobile,North America,MQL,,,
LD7743,2024-12-20,Direct,Direct / Type-in,Mobile,Europe,Lead,,,
LD3189,2024-05-22,Paid Search,Google Ads - Generic,Desktop,Europe,Lead,,,
LD7244,2024-12-26,Paid Search,Google Ads - Brand,Desktop,Europe,Lead,,,
LD3444,2024-05-26,Referral,Partner Program,Desktop,North America,SQL,,,
LD1363,2024-01-13,Referral,Affiliate Program,Desktop,Latin America,Lead,,,
LD3350,2024-05-07,Email Marketing,Monthly Newsletter,Mobile,Asia Pacific,SQL,,,
LD1346,2024-01-28,Email Marketing,Promo Blast,Desktop,Asia Pacific,MQL,,,
LD1815,2024-02-08,Email Marketing,Monthly Newsletter,Desktop,Europe,MQL,,,
LD5808,2024-10-21,Paid Search,Google Ads - Brand,Desktop,North America,Lead,,,
LD4206,2024-07-08,Paid Search,Google Ads - Brand,Tablet,Europe,MQL,,,
LD6635,2024-11-25,Social Media,LinkedIn Ads,Mobile,North America,Lead,,,
LD7501,2024-12-22,Email Marketing,Promo Blast,Desktop,Asia Pacific,Lead,,,
LD4326,2024-07-27,Email Marketing,Monthly Newsletter,Mobile,North America,MQL,,,
LD5107,2024-09-01,Organic Search,Landing Page SEO,Mobile,North America,SQL,,,
LD3117,2024-05-24,Paid Search,Google Ads - Generic,Tablet,Latin America,Lead,,,
LD2835,2024-04-06,Email Marketing,Promo Blast,Desktop,Europe,Lead,,,
LD1794,2024-02-06,Email Marketing,Monthly Newsletter,Desktop,North America,Lead,,,
LD7712,2024-12-27,Direct,Direct / Type-in,Desktop,Europe,Lead,,,
LD3675,2024-06-03,Paid Search,Google Ads - Brand,Mobile,North America,Lead,,,
LD1095,2024-01-27,Paid Search,Google Ads - Brand,Desktop,Europe,MQL,,,
LD5226,2024-09-25,Social Media,Facebook Ads,Mobile,Europe,Lead,,,
LD4757,2024-08-27,Email Marketing,Monthly Newsletter,Desktop,Europe,Customer,62.0,Pro,2431.77
LD3892,2024-06-21,Email Marketing,Monthly Newsletter,Mobile,Asia Pacific,Customer,27.0,Enterprise,18080.1
LD3372,2024-05-13,Email Marketing,Monthly Newsletter,Mobile,North America,MQL,,,
LD6620,2024-11-19,Social Media,Instagram Ads,Desktop,Europe,SQL,,,
LD7006,2024-11-08,Direct,Direct / Type-in,Mobile,North America,MQL,,,
LD4229,2024-07-20,Social Media,LinkedIn Ads,Desktop,North America,Lead,,,
LD7043,2024-11-03,Direct,Direct / Type-in,Desktop,Europe,Lead,,,
LD3854,2024-06-24,Email Marketing,Promo Blast,Desktop,North America,MQL,,,
LD7275,2024-12-02,Paid Search,Google Ads - Brand,Mobile,Asia Pacific,Lead,,,
LD3913,2024-06-05,Referral,Partner Program,Desktop,Europe,SQL,,,
LD2866,2024-04-26,Email Marketing,Monthly Newsletter,Mobile,Latin America,Lead,,,
LD5613,2024-09-24,Direct,Direct / Type-in,Tablet,North America,Lead,,,
LD2858,2024-04-05,Email Marketing,Monthly Newsletter,Tablet,Europe,Lead,,,
LD3646,2024-06-07,Paid Search,Google Ads - Generic,Desktop,Latin America,MQL,,,
LD3244,2024-05-16,Social Media,Instagram Ads,Mobile,Latin America,Lead,,,
LD6374,2024-11-16,Organic Search,Landing Page SEO,Desktop,Asia Pacific,Lead,,,
LD3337,2024-05-11,Email Marketing,Promo Blast,Mobile,Asia Pacific,Lead,,,
LD1951,2024-03-18,Organic Search,Blog SEO,Desktop,Europe,Lead,,,
LD4069,2024-07-12,Organic Search,Landing Page SEO,Desktop,Latin America,MQL,,,
LD2121,2024-03-03,Paid Search,Google Ads - Generic,Desktop,North America,Lead,,,
LD3598,2024-06-25,Organic Search,Blog SEO,Tablet,Europe,Lead,,,
LD3205,2024-05-08,Paid Search,Google Ads - Generic,Desktop,North America,MQL,,,
LD1420,2024-01-28,Referral,Affiliate Program,Desktop,Asia Pacific,MQL,,,
LD1923,2024-02-11,Direct,Direct / Type-in,Mobile,Asia Pacific,Lead,,,
LD2255,2024-03-17,Email Marketing,Monthly Newsletter,Mobile,Europe,Lead,,,
LD1478,2024-01-11,Direct,Direct / Type-in,Desktop,Asia Pacific,MQL,,,
LD3036,2024-05-08,Organic Search,Blog SEO,Desktop,North America,Lead,,,
LD7240,2024-12-06,Paid Search,Google Ads - Generic,Desktop,North America,Lead,,,
LD6568,2024-11-20,Paid Search,Google Ads - Brand,Mobile,North America,Lead,,,
LD2203,2024-03-26,Email Marketing,Promo Blast,Desktop,Europe,MQL,,,
LD3627,2024-06-15,Organic Search,Blog SEO,Desktop,Europe,SQL,,,
LD7528,2024-12-28,Email Marketing,Promo Blast,Desktop,Europe,Lead,,,
LD2971,2024-04-10,Direct,Direct / Type-in,Desktop,Asia Pacific,Lead,,,
LD4111,2024-07-26,Organic Search,Landing Page SEO,Mobile,North America,SQL,,,
LD5019,2024-08-02,Direct,Direct / Type-in,Mobile,Latin America,Lead,,,
LD3152,2024-05-21,Paid Search,Google Ads - Generic,Desktop,Europe,Lead,,,
LD4688,2024-08-02,Social Media,LinkedIn Ads,Desktop,Asia Pacific,SQL,,,
LD5917,2024-10-23,Social Media,Instagram Ads,Desktop,North America,Lead,,,
LD2998,2024-04-19,Direct,Direct / Type-in,Desktop,Europe,Lead,,,
LD5034,2024-09-13,Organic Search,Blog SEO,Tablet,Asia Pacific,MQL,,,
LD7650,2024-12-21,Referral,Affiliate Program,Mobile,North America,Lead,,,
LD4055,2024-07-14,Organic Search,Landing Page SEO,Tablet,Europe,Customer,57.0,Enterprise,9486.36
LD2249,2024-03-13,Email Marketing,Monthly Newsletter,Desktop,North America,Lead,,,
LD3193,2024-05-05,Paid Search,Google Ads - Generic,Desktop,Europe,Lead,,,
LD3713,2024-06-27,Paid Search,Google Ads - Generic,Desktop,Europe,Lead,,,
LD1993,2024-03-27,Organic Search,Blog SEO,Tablet,Europe,Lead,,,
LD3191,2024-05-06,Paid Search,Google Ads - Brand,Desktop,North America,Lead,,,
LD5671,2024-10-04,Organic Search,Landing Page SEO,Desktop,North America,Lead,,,
LD6143,2024-10-27,Referral,Partner Program,Tablet,Latin America,MQL,,,
LD4763,2024-08-13,Email Marketing,Promo Blast,Desktop,Asia Pacific,Lead,,,
LD4598,2024-08-04,Paid Search,Google Ads - Generic,Mobile,Europe,MQL,,,
LD5712,2024-10-21,Organic Search,Landing Page SEO,Mobile,Europe,MQL,,,
LD2319,2024-03-27,Email Marketing,Promo Blast,Mobile,North America,MQL,,,
LD2864,2024-04-19,Email Marketing,Monthly Newsletter,Mobile,North America,Lead,,,
LD3344,2024-05-03,Email Marketing,Monthly Newsletter,Desktop,Latin America,MQL,,,
LD3450,2024-05-20,Referral,Partner Program,Desktop,North America,Lead,,,
LD3137,2024-05-14,Paid Search,Google Ads - Brand,Desktop,North America,Lead,,,
LD2066,2024-03-11,Paid Search,Google Ads - Generic,Mobile,Europe,Lead,,,
LD7729,2024-12-24,Direct,Direct / Type-in,Desktop,North America,Lead,,,
LD5228,2024-09-20,Social Media,LinkedIn Ads,Mobile,Asia Pacific,Lead,,,
LD3622,2024-06-23,Organic Search,Landing Page SEO,Desktop,Europe,SQL,,,
LD1078,2024-01-01,Organic Search,Blog SEO,Mobile,North America,Lead,,,
LD3899,2024-06-23,Email Marketing,Promo Blast,Desktop,Asia Pacific,SQL,,,
LD5821,2024-10-11,Paid Search,Google Ads - Brand,Desktop,North America,Lead,,,
LD2315,2024-03-01,Email Marketing,Promo Blast,Mobile,Europe,MQL,,,
LD7153,2024-12-11,Organic Search,Landing Page SEO,Mobile,North America,SQL,,,
LD1873,2024-02-24,Referral,Partner Program,Desktop,Asia Pacific,Customer,59.0,Enterprise,9550.22
LD4851,2024-08-25,Email Marketing,Promo Blast,Desktop,North America,Lead,,,
LD6469,2024-11-18,Organic Search,Blog SEO,Mobile,Europe,MQL,,,
LD7487,2024-12-21,Email Marketing,Monthly Newsletter,Desktop,Europe,SQL,,,
LD3966,2024-06-12,Referral,Partner Program,Mobile,North America,SQL,,,
LD4392,2024-07-09,Referral,Affiliate Program,Mobile,Asia Pacific,SQL,,,
LD6416,2024-11-10,Organic Search,Landing Page SEO,Desktop,Asia Pacific,Lead,,,
LD3561,2024-05-14,Direct,Direct / Type-in,Desktop,Europe,Lead,,,
LD7641,2024-12-11,Referral,Partner Program,Desktop,North America,Lead,,,
LD3636,2024-06-09,Organic Search,Landing Page SEO,Mobile,North America,Lead,,,
LD6257,2024-10-27,Direct,Direct / Type-in,Mobile,Europe,Lead,,,
LD4531,2024-08-18,Organic Search,Blog SEO,Tablet,North America,SQL,,,
LD1376,2024-01-02,Referral,Affiliate Program,Tablet,Europe,Customer,17.0,Enterprise,17707.0
LD2909,2024-04-25,Referral,Partner Program,Desktop,Asia Pacific,Lead,,,
LD5430,2024-09-08,Email Marketing,Promo Blast,Mobile,North America,MQL,,,
LD6867,2024-11-21,Email Marketing,Monthly Newsletter,Desktop,North America,Customer,67.0,Enterprise,19949.9
LD6927,2024-11-23,Referral,Affiliate Program,Mobile,North America,Lead,,,
LD5028,2024-09-12,Organic Search,Landing Page SEO,Mobile,North America,Lead,,,
LD2605,2024-04-25,Paid Search,Google Ads - Brand,Desktop,Asia Pacific,MQL,,,
LD2119,2024-03-17,Paid Search,Google Ads - Brand,Desktop,Asia Pacific,MQL,,,
LD4678,2024-08-27,Social Media,Instagram Ads,Desktop,Asia Pacific,Lead,,,
LD4491,2024-07-12,Direct,Direct / Type-in,Mobile,North America,MQL,,,
LD7596,2024-12-18,Email Marketing,Promo Blast,Desktop,Asia Pacific,Lead,,,
LD3959,2024-06-22,Referral,Affiliate Program,Mobile,North America,SQL,,,
LD2995,2024-04-14,Direct,Direct / Type-in,Mobile,North America,MQL,,,
LD7724,2024-12-24,Direct,Direct / Type-in,Mobile,Europe,MQL,,,
LD6892,2024-11-17,Email Marketing,Monthly Newsletter,Desktop,Europe,Customer,73.0,Basic,922.66
LD3377,2024-05-24,Email Marketing,Monthly Newsletter,Desktop,Europe,SQL,,,
LD2343,2024-03-01,Referral,Affiliate Program,Desktop,North America,Lead,,,
LD1321,2024-01-05,Email Marketing,Monthly Newsletter,Desktop,Europe,MQL,,,
LD2620,2024-04-16,Paid Search,Google Ads - Brand,Desktop,North America,Lead,,,
LD4714,2024-08-09,Social Media,Facebook Ads,Desktop,North America,Lead,,,
LD7205,2024-12-05,Paid Search,Google Ads - Brand,Mobile,Europe,MQL,,,
LD3061,2024-05-10,Organic Search,Landing Page SEO,Desktop,Asia Pacific,SQL,,,
LD3220,2024-05-21,Social Media,Instagram Ads,Desktop,Europe,MQL,,,
LD2674,2024-04-16,Social Media,Facebook Ads,Desktop,Asia Pacific,Lead,,,
LD1261,2024-01-06,Email Marketing,Monthly Newsletter,Mobile,North America,MQL,,,
LD6984,2024-11-07,Referral,Affiliate Program,Tablet,Europe,MQL,,,
LD3040,2024-05-24,Organic Search,Blog SEO,Desktop,Latin America,MQL,,,
LD5786,2024-10-12,Paid Search,Google Ads - Generic,Desktop,North America,Lead,,,
LD1902,2024-02-10,Direct,Direct / Type-in,Mobile,North America,SQL,,,
LD4745,2024-08-01,Social Media,LinkedIn Ads,Tablet,Europe,SQL,,,
LD3027,2024-05-14,Organic Search,Blog SEO,Desktop,North America,Lead,,,
LD5235,2024-09-28,Social Media,Instagram Ads,Desktop,North America,SQL,,,
LD2918,2024-04-28,Referral,Partner Program,Mobile,North America,MQL,,,
LD2829,2024-04-11,Email Marketing,Monthly Newsletter,Mobile,Latin America,Lead,,,
LD2574,2024-04-11,Paid Search,Google Ads - Brand,Desktop,North America,Lead,,,
LD5416,2024-09-28,Email Marketing,Monthly Newsletter,Mobile,Asia Pacific,Customer,53.0,Pro,3045.47
LD5750,2024-10-13,Paid Search,Google Ads - Generic,Mobile,Asia Pacific,MQL,,,
LD6948,2024-11-11,Referral,Partner Program,Desktop,North America,SQL,,,
LD5655,2024-10-24,Organic Search,Landing Page SEO,Mobile,Asia Pacific,Customer,32.0,Basic,977.58
LD5209,2024-09-17,Paid Search,Google Ads - Generic,Desktop,Europe,MQL,,,
LD5628,2024-10-17,Organic Search,Landing Page SEO,Desktop,North America,SQL,,,
LD1225,2024-01-16,Social Media,LinkedIn Ads,Desktop,North America,Lead,,,
LD1724,2024-02-27,Email Marketing,Monthly Newsletter,Desktop,North America,Lead,,,
LD7081,2024-11-27,Direct,Direct / Type-in,Desktop,Latin America,Lead,,,
LD2142,2024-03-18,Social Media,LinkedIn Ads,Desktop,Europe,SQL,,,
LD6530,2024-11-16,Paid Search,Google Ads - Generic,Mobile,Latin America,MQL,,,
LD6555,2024-11-21,Paid Search,Google Ads - Generic,Mobile,Europe,MQL,,,
LD7662,2024-12-28,Referral,Partner Program,Mobile,North America,MQL,,,
LD3763,2024-06-25,Social Media,Facebook Ads,Mobile,Latin America,Lead,,,
LD1847,2024-02-08,Referral,Partner Program,Mobile,Europe,Customer,26.0,Basic,1197.77
LD5290,2024-09-18,Social Media,Facebook Ads,Desktop,North America,Lead,,,
LD6561,2024-11-08,Paid Search,Google Ads - Generic,Desktop,Latin America,MQL,,,
LD6043,2024-10-10,Email Marketing,Monthly Newsletter,Desktop,North America,SQL,,,
LD3552,2024-05-16,Direct,Direct / Type-in,Desktop,North America,Lead,,,
LD6726,2024-11-07,Email Marketing,Promo Blast,Mobile,North America,Customer,62.0,Basic,1382.81
LD3929,2024-06-26,Referral,Partner Program,Mobile,North America,Lead,,,
LD1118,2024-01-10,Paid Search,Google Ads - Brand,Mobile,North America,SQL,,,
LD1646,2024-02-20,Social Media,Instagram Ads,Mobile,North America,Lead,,,
LD1004,2024-01-14,Organic Search,Landing Page SEO,Desktop,North America,Lead,,,
LD5171,2024-09-26,Paid Search,Google Ads - Generic,Desktop,Europe,Lead,,,
LD1468,2024-01-04,Direct,Direct / Type-in,Desktop,North America,MQL,,,
LD1006,2024-01-13,Organic Search,Blog SEO,Mobile,Asia Pacific,Lead,,,
LD6343,2024-11-03,Organic Search,Blog SEO,Desktop,North America,MQL,,,
LD1920,2024-02-27,Direct,Direct / Type-in,Mobile,Europe,Lead,,,
LD3596,2024-06-01,Organic Search,Landing Page SEO,Mobile,Asia Pacific,MQL,,,
LD5325,2024-09-23,Email Marketing,Monthly Newsletter,Desktop,North America,SQL,,,
LD2064,2024-03-10,Paid Search,Google Ads - Brand,Desktop,Asia Pacific,MQL,,,
LD3591,2024-06-18,Organic Search,Landing Page SEO,Desktop,Europe,Lead,,,
LD1243,2024-01-26,Email Marketing,Monthly Newsletter,Desktop,Asia Pacific,Lead,,,
LD6900,2024-11-14,Email Marketing,Promo Blast,Desktop,North America,MQL,,,
LD2161,2024-03-28,Social Media,Facebook Ads,Mobile,North America,Lead,,,
LD3871,2024-06-22,Email Marketing,Promo Blast,Desktop,North America,Customer,53.0,Pro,2429.71
LD4736,2024-08-20,Social Media,Facebook Ads,Desktop,Asia Pacific,Lead,,,
LD7199,2024-12-01,Organic Search,Landing Page SEO,Mobile,Europe,SQL,,,
LD3398,2024-05-25,Email Marketing,Promo Blast,Desktop,North America,Customer,10.0,Basic,1467.73
LD4518,2024-08-05,Organic Search,Blog SEO,Mobile,North America,Lead,,,
LD4422,2024-07-18,Referral,Partner Program,Mobile,Europe,Lead,,,
LD3564,2024-06-09,Organic Search,Landing Page SEO,Desktop,Europe,Lead,,,
LD6623,2024-11-19,Social Media,Facebook Ads,Mobile,North America,Lead,,,
LD2606,2024-04-20,Paid Search,Google Ads - Brand,Mobile,North America,Lead,,,
LD7541,2024-12-19,Email Marketing,Monthly Newsletter,Desktop,Europe,Customer,15.0,Basic,763.69
LD3325,2024-05-08,Email Marketing,Monthly Newsletter,Mobile,North America,MQL,,,
LD3710,2024-06-05,Paid Search,Google Ads - Generic,Mobile,Europe,Lead,,,
LD6954,2024-11-27,Referral,Affiliate Program,Mobile,North America,MQL,,,
LD2313,2024-03-08,Email Marketing,Promo Blast,Desktop,Europe,Lead,,,
LD4449,2024-07-21,Direct,Direct / Type-in,Mobile,Europe,Lead,,,
LD4813,2024-08-27,Email Marketing,Monthly Newsletter,Desktop,North America,Lead,,,
LD7305,2024-12-22,Paid Search,Google Ads - Brand,Desktop,Asia Pacific,Lead,,,
LD3363,2024-05-06,Email Marketing,Promo Blast,Mobile,Asia Pacific,SQL,,,
LD2976,2024-04-07,Direct,Direct / Type-in,Desktop,North America,Lead,,,
LD4515,2024-08-11,Organic Search,Landing Page SEO,Mobile,Asia Pacific,Lead,,,
LD2762,2024-04-15,Email Marketing,Promo Blast,Desktop,North America,MQL,,,
LD6402,2024-11-26,Organic Search,Blog SEO,Desktop,Europe,Customer,25.0,Pro,3076.06
LD3740,2024-06-18,Social Media,Facebook Ads,Desktop,North America,Lead,,,
LD6638,2024-11-22,Social Media,Instagram Ads,Mobile,North America,Customer,30.0,Basic,1114.34
LD7313,2024-12-13,Paid Search,Google Ads - Generic,Tablet,North America,Lead,,,
LD3473,2024-05-17,Referral,Affiliate Program,Desktop,Europe,Lead,,,
LD5008,2024-08-08,Direct,Direct / Type-in,Desktop,Europe,Lead,,,
LD5719,2024-10-07,Organic Search,Blog SEO,Mobile,Asia Pacific,MQL,,,
LD2494,2024-04-23,Organic Search,Blog SEO,Mobile,North America,Lead,,,
LD5207,2024-09-08,Paid Search,Google Ads - Generic,Mobile,North America,Customer,50.0,Basic,876.78
LD3159,2024-05-20,Paid Search,Google Ads - Generic,Desktop,North America,MQL,,,
LD2170,2024-03-22,Social Media,LinkedIn Ads,Desktop,Asia Pacific,Lead,,,
LD7122,2024-12-03,Organic Search,Landing Page SEO,Desktop,Europe,Lead,,,
LD1233,2024-01-14,Social Media,Instagram Ads,Desktop,North America,MQL,,,
LD1067,2024-01-01,Organic Search,Blog SEO,Desktop,North America,Lead,,,
LD2604,2024-04-26,Paid Search,Google Ads - Brand,Mobile,North America,MQL,,,
LD4284,2024-07-10,Email Marketing,Monthly Newsletter,Desktop,North America,MQL,,,
